; Sample;Value
; 131786; -5.3000001907348633
; 131811; -5.3000001907348633
; 131836; -5.3000001907348633
; 131861; -7
; 131886; -7
; 131911; -7
; 131936; -7
; 131961; -7
; 131986; -7
; 132011; -7
; 132036; -7
; 132061; -2.0999999046325684
; 132086; -2.0999999046325684
; 132111; -2.0999999046325684
; 132136; -2.0999999046325684
; 132161; 1.1000000238418579
; 132186; 1.1000000238418579
; 132211; 1.1000000238418579
; 132236; 1.1000000238418579
; 132261; 2.7000000476837158
; 132286; 2.7000000476837158
; 132311; 2.7000000476837158
; 132336; 1.8999999761581421
; 132361; 1.8999999761581421
; 132386; 1.8999999761581421
; 132411; 1.8999999761581421
; 132436; 0.89999997615814209
; 132461; 0.89999997615814209
; 132486; 0.89999997615814209
; 132511; 0.89999997615814209
; 132536; -4.5
; 132561; -4.5
; 132586; -4.5
; 132611; -4.5
; 132636; -7
; 132661; -7
; 132686; -7
; 132711; -7
; 132736; -5.5999999046325684
; 132761; -5.5999999046325684
; 132786; -5.5999999046325684
; 132811; -5.5999999046325684
; 132836; -4.5
; 132861; -4.5
; 132886; -4.5
; 132911; -4.5
; 132936; -3.9000000953674316
; 132961; -3.9000000953674316
; 132986; -3.9000000953674316
; 133011; -3.9000000953674316
; 133036; -0.40000000596046448
; 133061; -0.40000000596046448
; 133086; -0.40000000596046448
; 133111; -0.40000000596046448
; 133136; 2.5
; 133161; 2.5
; 133186; 2.5
; 133211; 0.60000002384185791
; 133236; 0.60000002384185791
; 133261; 0.60000002384185791
; 133286; 0.60000002384185791
; 133311; 0.10000000149011612
; 133336; 0.10000000149011612
; 133361; 0.10000000149011612
; 133386; 0.10000000149011612
; 133411; -1
; 133436; -1
; 133461; -1
; 133486; -1
; 133511; -4
; 133536; -4
; 133561; -4
; 133586; -4
; 133611; -7.1999998092651367
; 133636; -7.1999998092651367
; 133661; -7.1999998092651367
; 133686; -7.1999998092651367
; 133711; -5.5
; 133736; -5.5
; 133761; -5.5
; 133786; -5.5
; 133811; -3.5999999046325684
; 133836; -3.5999999046325684
; 133861; -3.5999999046325684
; 133886; -3.5999999046325684
; 133911; -3.5999999046325684
; 133936; -3.5999999046325684
; 133961; -3.5999999046325684
; 133986; 1.1000000238418579
; 134011; 1.1000000238418579
; 134036; 1.1000000238418579
; 134061; 1.1000000238418579
; 134086; 3.2000000476837158
; 134111; 3.2000000476837158
; 134136; 3.2000000476837158
; 134161; 3.2000000476837158
; 134186; -0.800000011920929
; 134211; -0.800000011920929
; 134236; -0.800000011920929
; 134261; -0.800000011920929
; 134286; -6.8000001907348633
; 134311; -6.8000001907348633
; 134336; -6.8000001907348633
; 134361; -6.8000001907348633
; 134386; -1.1000000238418579
; 134411; -1.1000000238418579
; 134436; -1.1000000238418579
; 134461; -1.1000000238418579
; 134486; -6.9000000953674316
; 134511; -6.9000000953674316
; 134536; -6.9000000953674316
; 134561; -6.9000000953674316
; 134586; -8.5
; 134611; -8.5
; 134636; -8.5
; 134661; -8.5
; 134686; -3.7999999523162842
; 134711; -3.7999999523162842
; 134736; -3.7999999523162842
; 134761; -1.2000000476837158
; 134786; -1.2000000476837158
; 134811; -1.2000000476837158
; 134836; -1.2000000476837158
; 134861; 0.89999997615814209
; 134886; 0.89999997615814209
; 134911; 0.89999997615814209
; 134936; 0.89999997615814209
; 134961; 2.2999999523162842
; 134986; 2.2999999523162842
; 135011; 2.2999999523162842
; 135036; 2.2999999523162842
; 135061; 2.2999999523162842
; 135086; 2.2999999523162842
; 135111; 2.2999999523162842
; 135136; 2.2999999523162842
; 135161; -2.4000000953674316
; 135186; -2.4000000953674316
; 135211; -2.4000000953674316
; 135236; -2.4000000953674316
; 135261; -4.5999999046325684
; 135286; -4.5999999046325684
; 135311; -4.5999999046325684
; 135336; -4.5999999046325684
; 135361; -5.3000001907348633
; 135386; -5.3000001907348633
; 135411; -5.3000001907348633
; 135436; -5.3000001907348633
; 135461; -5.5
; 135486; -5.5
; 135511; -5.5
; 135536; -6
; 135561; -6
; 135586; -6
; 135611; -6
; 135636; -2.9000000953674316
; 135661; -2.9000000953674316
; 135686; -2.9000000953674316
; 135711; -2.9000000953674316
; 135736; 0.800000011920929
; 135761; 0.800000011920929
; 135786; 0.800000011920929
; 135811; 0.800000011920929
; 135836; 0.40000000596046448
; 135861; 0.40000000596046448
; 135886; 0.40000000596046448
; 135911; 0.40000000596046448
; 135936; 2.2000000476837158
; 135961; 2.2000000476837158
; 135986; 2.2000000476837158
; 136011; 2.2000000476837158
; 136036; 1.1000000238418579
; 136061; 1.1000000238418579
; 136086; 1.1000000238418579
; 136111; 1.1000000238418579
; 136136; -2.2999999523162842
; 136161; -2.2999999523162842
; 136186; -2.2999999523162842
; 136211; -2.2999999523162842
; 136236; -5.4000000953674316
; 136261; -5.4000000953674316
; 136286; -5.4000000953674316
; 136311; -5.4000000953674316
; 136336; -6.4000000953674316
; 136361; -6.4000000953674316
; 136386; -6.4000000953674316
; 136411; -5.6999998092651367
; 136436; -5.6999998092651367
; 136461; -5.6999998092651367
; 136486; -5.6999998092651367
; 136511; -6.3000001907348633
; 136536; -6.3000001907348633
; 136561; -6.3000001907348633
; 136586; -6.3000001907348633
; 136611; -1.1000000238418579
; 136636; -1.1000000238418579
; 136661; -1.1000000238418579
; 136686; -1.1000000238418579
; 136711; 2.5
; 136736; 2.5
; 136761; 2.5
; 136786; 2.5
; 136811; 2.4000000953674316
; 136836; 2.4000000953674316
; 136861; 2.4000000953674316
; 136886; 2.4000000953674316
; 136911; 1.1000000238418579
; 136936; 1.1000000238418579
; 136961; 1.1000000238418579
; 136986; 1.1000000238418579
; 137011; -0.20000000298023224
; 137036; -0.20000000298023224
; 137061; -0.20000000298023224
; 137086; -0.20000000298023224
; 137111; -5.8000001907348633
; 137136; -5.8000001907348633
; 137161; -5.8000001907348633
; 137186; -7.5999999046325684
; 137211; -7.5999999046325684
; 137236; -7.5999999046325684
; 137261; -7.5999999046325684
; 137286; -5.5
; 137311; -5.5
; 137336; -5.5
; 137361; -5.5
; 137386; 1.6000000238418579
; 137411; 1.6000000238418579
; 137436; 1.6000000238418579
; 137461; 1.6000000238418579
; 137486; -3.4000000953674316
; 137511; -3.4000000953674316
; 137536; -3.4000000953674316
; 137562; -3.4000000953674316
; 137586; 0
; 137611; 0
; 137636; 0
; 137661; 0
; 137686; 3.4000000953674316
; 137711; 3.4000000953674316
; 137736; 3.4000000953674316
; 137761; 3.4000000953674316
; 137786; 0.40000000596046448
; 137811; 0.40000000596046448
; 137836; 0.40000000596046448
; 137861; 0.40000000596046448
; 137886; 0
; 137911; 0
; 137936; 0
; 137961; -6.3000001907348633
; 137986; -6.3000001907348633
; 138011; -6.3000001907348633
; 138036; -6.3000001907348633
; 138061; -4.8000001907348633
; 138086; -4.8000001907348633
; 138111; -4.8000001907348633
; 138136; -4.8000001907348633
; 138161; -7.1999998092651367
; 138186; -7.1999998092651367
; 138211; -7.1999998092651367
; 138236; -7.1999998092651367
; 138261; -5.9000000953674316
; 138286; -5.9000000953674316
; 138311; -5.9000000953674316
; 138336; -5.9000000953674316
; 138361; -3.5
; 138386; -3.5
; 138411; -3.5
; 138436; -3.5
; 138461; -3.0999999046325684
; 138486; -3.0999999046325684
; 138511; -3.0999999046325684
; 138536; -3.0999999046325684
; 138561; 1.2000000476837158
; 138586; 1.2000000476837158
; 138611; 1.2000000476837158
; 138636; 1.2000000476837158
; 138661; 3.7000000476837158
; 138686; 3.7000000476837158
; 138711; 3.7000000476837158
; 138736; 1.8999999761581421
; 138761; 1.8999999761581421
; 138786; 1.8999999761581421
; 138811; 1.8999999761581421
; 138836; -1
; 138861; -1
; 138886; -1
; 138911; -1
; 138936; -2.7999999523162842
; 138961; -2.7999999523162842
; 138986; -2.7999999523162842
; 139011; -2.7999999523162842
; 139036; -7.5
; 139061; -7.5
; 139086; -7.5
; 139111; -7.5
; 139136; -8.6000003814697266
; 139161; -8.6000003814697266
; 139186; -8.6000003814697266
; 139211; -8.6000003814697266
; 139236; -4.6999998092651367
; 139261; -4.6999998092651367
; 139286; -4.6999998092651367
; 139311; -4.6999998092651367
; 139336; -1.7999999523162842
; 139361; -1.7999999523162842
; 139386; -1.7999999523162842
; 139411; -1.7999999523162842
; 139436; -0.10000000149011612
; 139461; -0.10000000149011612
; 139486; -0.10000000149011612
; 139511; -0.10000000149011612
; 139536; 2
; 139561; 2
; 139586; 2
; 139611; 3.4000000953674316
; 139636; 3.4000000953674316
; 139661; 3.4000000953674316
; 139686; 3.4000000953674316
; 139711; -1
; 139736; -1
; 139761; -1
; 139786; -1
; 139811; -2.9000000953674316
; 139836; -2.9000000953674316
; 139861; -2.9000000953674316
; 139886; -2.9000000953674316
; 139911; -4.0999999046325684
; 139936; -4.0999999046325684
; 139961; -4.0999999046325684
; 139986; -4.0999999046325684
; 140011; -6.0999999046325684
; 140036; -6.0999999046325684
; 140061; -6.0999999046325684
; 140086; -6.0999999046325684
; 140111; -7.1999998092651367
; 140136; -7.1999998092651367
; 140161; -7.1999998092651367
; 140186; -7.1999998092651367
; 140211; -3.9000000953674316
; 140236; -3.9000000953674316
; 140261; -3.9000000953674316
; 140286; -3.9000000953674316
; 140311; 1.8999999761581421
; 140336; 1.8999999761581421
; 140361; 1.8999999761581421
; 140386; -2.5
; 140411; -2.5
; 140436; -2.5
; 140461; -2.5
; 140486; 2.2999999523162842
; 140511; 2.2999999523162842
; 140536; 2.2999999523162842
; 140561; 2.2999999523162842
; 140586; 2.9000000953674316
; 140611; 2.9000000953674316
; 140636; 2.9000000953674316
; 140661; 2.9000000953674316
; 140686; -0.30000001192092896
; 140711; -0.30000001192092896
; 140736; -0.30000001192092896
; 140761; -0.30000001192092896
; 140786; -7.6999998092651367
; 140811; -7.6999998092651367
; 140836; -7.6999998092651367
; 140861; -7.6999998092651367
; 140886; -5.8000001907348633
; 140911; -5.8000001907348633
; 140936; -5.8000001907348633
; 140961; -5.8000001907348633
; 140986; 1.2000000476837158
; 141011; 1.2000000476837158
; 141036; 1.2000000476837158
; 141061; 1.2000000476837158
; 141086; -7.9000000953674316
; 141111; -7.9000000953674316
; 141136; -7.9000000953674316
; 141161; -3
; 141186; -3
; 141211; -3
; 141236; -3
; 141261; 0.30000001192092896
; 141286; 0.30000001192092896
; 141311; 0.30000001192092896
; 141336; 0.30000001192092896
; 141361; 2.4000000953674316
; 141386; 2.4000000953674316
; 141411; 2.4000000953674316
; 141436; 2.4000000953674316
; 141461; 2.2000000476837158
; 141486; 2.2000000476837158
; 141511; 2.2000000476837158
; 141536; 2.2000000476837158
; 141561; 1.5
; 141586; 1.5
; 141611; 1.5
; 141636; 1.5
; 141661; -3.4000000953674316
; 141686; -3.4000000953674316
; 141711; -3.4000000953674316
; 141736; -3.4000000953674316
; 141761; -5.9000000953674316
; 141786; -5.9000000953674316
; 141811; -5.9000000953674316
; 141836; -5.9000000953674316
; 141862; -5.6999998092651367
; 141886; -5.6999998092651367
; 141911; -5.6999998092651367
; 141936; -5.1999998092651367
; 141961; -5.1999998092651367
; 141986; -5.1999998092651367
; 142011; -5.1999998092651367
; 142036; -5.5
; 142061; -5.5
; 142086; -5.5
; 142111; -5.5
; 142136; -2.2000000476837158
; 142161; -2.2000000476837158
; 142186; -2.2000000476837158
; 142211; -2.2000000476837158
; 142236; 1.1000000238418579
; 142261; 1.1000000238418579
; 142286; 1.1000000238418579
; 142311; 1.1000000238418579
; 142336; 0.89999997615814209
; 142361; 0.89999997615814209
; 142386; 0.89999997615814209
; 142411; 0.89999997615814209
; 142436; 1.5
; 142461; 1.5
; 142486; 1.5
; 142511; 1.5
; 142536; 0.30000001192092896
; 142561; 0.30000001192092896
; 142586; 0.30000001192092896
; 142611; 0.30000001192092896
; 142636; -2.5999999046325684
; 142661; -2.5999999046325684
; 142686; -2.5999999046325684
; 142711; -2.5999999046325684
; 142736; -6.0999999046325684
; 142761; -6.0999999046325684
; 142786; -6.0999999046325684
; 142811; -6.3000001907348633
; 142836; -6.3000001907348633
; 142861; -6.3000001907348633
; 142886; -6.3000001907348633
; 142911; -5.4000000953674316
; 142936; -5.4000000953674316
; 142961; -5.4000000953674316
; 142986; -5.4000000953674316
; 143011; -5.9000000953674316
; 143036; -5.9000000953674316
; 143061; -5.9000000953674316
; 143086; -5.9000000953674316
; 143111; -0.800000011920929
; 143136; -0.800000011920929
; 143161; -0.800000011920929
; 143186; -0.800000011920929
; 143211; 2.0999999046325684
; 143236; 2.0999999046325684
; 143261; 2.0999999046325684
; 143286; 2.0999999046325684
; 143311; 2.7999999523162842
; 143336; 2.7999999523162842
; 143361; 2.7999999523162842
; 143386; 2.7999999523162842
; 143411; 0.800000011920929
; 143436; 0.800000011920929
; 143461; 0.800000011920929
; 143486; 0.800000011920929
; 143511; -0.10000000149011612
; 143536; -0.10000000149011612
; 143561; -0.10000000149011612
; 143586; -5.3000001907348633
; 143611; -5.3000001907348633
; 143636; -5.3000001907348633
; 143661; -5.3000001907348633
; 143686; -7.4000000953674316
; 143711; -7.4000000953674316
; 143736; -7.4000000953674316
; 143761; -7.4000000953674316
; 143786; -5.8000001907348633
; 143811; -5.8000001907348633
; 143836; -5.8000001907348633
; 143861; -5.8000001907348633
; 143886; 3.5999999046325684
; 143911; 3.5999999046325684
; 143936; 3.5999999046325684
; 143961; 3.5999999046325684
; 143986; 2.9000000953674316
; 144011; 2.9000000953674316
; 144036; 2.9000000953674316
; 144061; 2.9000000953674316
; 144086; 0
; 144111; 0
; 144136; 0
; 144161; 0
; 144186; -3.9000000953674316
; 144211; -3.9000000953674316
; 144236; -3.9000000953674316
; 144261; -3.9000000953674316
; 144286; 0.5
; 144311; 0.5
; 144336; 0.5
; 144361; 0.60000002384185791
; 144386; 0.60000002384185791
; 144411; 0.60000002384185791
; 144436; 0.60000002384185791
; 144461; -5.9000000953674316
; 144486; -5.9000000953674316
; 144511; -5.9000000953674316
; 144536; -5.9000000953674316
; 144561; -4.0999999046325684
; 144586; -4.0999999046325684
; 144611; -4.0999999046325684
; 144636; -4.0999999046325684
; 144661; -6.9000000953674316
; 144686; -6.9000000953674316
; 144711; -6.9000000953674316
; 144736; -6.9000000953674316
; 144761; -5.5999999046325684
; 144786; -5.5999999046325684
; 144811; -5.5999999046325684
; 144836; -5.5999999046325684
; 144861; -3.5999999046325684
; 144886; -3.5999999046325684
; 144911; -3.5999999046325684
; 144936; -3.5999999046325684
; 144961; -4.1999998092651367
; 144986; -4.1999998092651367
; 145011; -4.1999998092651367
; 145036; -4.1999998092651367
; 145061; 0.30000001192092896
; 145086; 0.30000001192092896
; 145111; 0.30000001192092896
; 145136; 2.9000000953674316
; 145161; 2.9000000953674316
; 145186; 2.9000000953674316
; 145211; 2.9000000953674316
; 145236; 2.2000000476837158
; 145261; 2.2000000476837158
; 145286; 2.2000000476837158
; 145311; 2.2000000476837158
; 145336; 0.89999997615814209
; 145361; 0.89999997615814209
; 145386; 0.89999997615814209
; 145411; 0.89999997615814209
; 145436; -1.7999999523162842
; 145461; -1.7999999523162842
; 145486; -1.7999999523162842
; 145511; -1.7999999523162842
; 145536; -6.0999999046325684
; 145561; -6.0999999046325684
; 145586; -6.0999999046325684
; 145611; -6.0999999046325684
; 145636; -8.3000001907348633
; 145661; -8.3000001907348633
; 145686; -8.3000001907348633
; 145711; -8.3000001907348633
; 145736; -5.5999999046325684
; 145761; -5.5999999046325684
; 145786; -5.5999999046325684
; 145811; -5.5999999046325684
; 145836; -2.7999999523162842
; 145861; -2.7999999523162842
; 145886; -2.7999999523162842
; 145911; -2.7999999523162842
; 145936; -2.5999999046325684
; 145961; -2.5999999046325684
; 145986; -2.5999999046325684
; 146011; 0.40000000596046448
; 146036; 0.40000000596046448
; 146061; 0.40000000596046448
; 146086; 0.40000000596046448
; 146111; 3.2000000476837158
; 146136; 3.2000000476837158
; 146161; 3.2000000476837158
; 146186; 3.2000000476837158
; 146211; 0.20000000298023224
; 146236; 0.20000000298023224
; 146261; 0.20000000298023224
; 146286; 0.20000000298023224
; 146311; -0.30000001192092896
; 146336; -0.30000001192092896
; 146361; -0.30000001192092896
; 146386; -0.30000001192092896
; 146411; -2.9000000953674316
; 146436; -2.9000000953674316
; 146461; -2.9000000953674316
; 146486; -2.9000000953674316
; 146511; -4.5999999046325684
; 146536; -4.5999999046325684
; 146561; -4.5999999046325684
; 146586; -4.5999999046325684
; 146611; -7
; 146636; -7
; 146661; -7
; 146686; -7
; 146711; -5.0999999046325684
; 146736; -5.0999999046325684
; 146761; -5.0999999046325684
; 146786; -2.9000000953674316
; 146811; -2.9000000953674316
; 146836; -2.9000000953674316
; 146861; -2.9000000953674316
; 146886; -3.0999999046325684
; 146911; -3.0999999046325684
; 146936; -3.0999999046325684
; 146961; -3.0999999046325684
; 146986; 2
; 147011; 2
; 147036; 2
; 147061; 2
; 147086; 3.5
; 147111; 3.5
; 147136; 3.5
; 147161; 3.5
; 147186; 1.3999999761581421
; 147211; 1.3999999761581421
; 147236; 1.3999999761581421
; 147261; 1.3999999761581421
; 147286; -1.1000000238418579
; 147311; -1.1000000238418579
; 147336; -1.1000000238418579
; 147361; -1.1000000238418579
; 147386; -3
; 147411; -3
; 147436; -3
; 147461; -3
; 147486; -7.0999999046325684
; 147511; -7.0999999046325684
; 147536; -7.0999999046325684
; 147561; -8.1000003814697266
; 147586; -8.1000003814697266
; 147611; -8.1000003814697266
; 147636; -8.1000003814697266
; 147661; -4.5
; 147686; -4.5
; 147711; -4.5
; 147736; -4.5
; 147761; -2
; 147786; -2
; 147811; -2
; 147836; -2
; 147861; -0.800000011920929
; 147886; -0.800000011920929
; 147911; -0.800000011920929
; 147936; -0.800000011920929
; 147961; 1.7000000476837158
; 147986; 1.7000000476837158
; 148011; 1.7000000476837158
; 148036; 1.7000000476837158
; 148061; 3.4000000953674316
; 148086; 3.4000000953674316
; 148111; 3.4000000953674316
; 148136; 3.4000000953674316
; 148161; -1
; 148186; -1
; 148211; -1
; 148236; -1
; 148261; -2.2000000476837158
; 148286; -2.2000000476837158
; 148311; -2.2000000476837158
; 148336; -4
; 148361; -4
; 148386; -4
; 148411; -4
; 148436; -5.5
; 148461; -5.5
; 148486; -5.5
; 148511; -5.5
; 148536; -6.8000001907348633
; 148561; -6.8000001907348633
; 148586; -6.8000001907348633
; 148611; -6.8000001907348633
; 148636; -4.1999998092651367
; 148661; -4.1999998092651367
; 148686; -4.1999998092651367
; 148711; -4.1999998092651367
; 148736; -1.6000000238418579
; 148761; -1.6000000238418579
; 148786; -1.6000000238418579
; 148811; -1.6000000238418579
; 148836; -1.2999999523162842
; 148861; -1.2999999523162842
; 148886; -1.2999999523162842
; 148911; -1.2999999523162842
; 148936; 2
; 148961; 2
; 148986; 2
; 149011; 2
; 149036; 3.2000000476837158
; 149061; 3.2000000476837158
; 149086; 3.2000000476837158
; 149111; 3.2000000476837158
; 149136; 0.20000000298023224
; 149161; 0.20000000298023224
; 149186; 0.20000000298023224
; 149211; -2.9000000953674316
; 149236; -2.9000000953674316
; 149261; -2.9000000953674316
; 149286; -2.9000000953674316
; 149311; -4.5999999046325684
; 149336; -4.5999999046325684
; 149361; -4.5999999046325684
; 149386; -4.5999999046325684
; 149411; -7.4000000953674316
; 149436; -7.4000000953674316
; 149461; -7.4000000953674316
; 149486; -7.4000000953674316
; 149511; -7.5999999046325684
; 149536; -7.5999999046325684
; 149561; -7.5999999046325684
; 149586; -7.5999999046325684
; 149611; -3.5999999046325684
; 149636; -3.5999999046325684
; 149661; -3.5999999046325684
; 149686; -3.5999999046325684
; 149711; -0.800000011920929
; 149736; -0.800000011920929
; 149761; -0.800000011920929
; 149786; -0.800000011920929
; 149811; 1.5
; 149836; 1.5
; 149861; 1.5
; 149886; 1.5
; 149911; 2
; 149936; 2
; 149961; 2
; 149986; 2.9000000953674316
; 150011; 2.9000000953674316
; 150036; 2.9000000953674316
; 150061; 2.9000000953674316
; 150086; -2.5
; 150111; -2.5
; 150136; -2.5
; 150161; -2.5
; 150186; -5.5999999046325684
; 150211; -5.5999999046325684
; 150236; -5.5999999046325684
; 150261; -5.5999999046325684
; 150286; -3.9000000953674316
; 150311; -3.9000000953674316
; 150336; -3.9000000953674316
; 150361; -3.9000000953674316
; 150386; 2.5999999046325684
; 150411; 2.5999999046325684
; 150436; 2.5999999046325684
; 150461; 2.5999999046325684
; 150486; -6
; 150511; -6
; 150536; -6
; 150561; -6
; 150586; -3.5
; 150611; -3.5
; 150636; -3.5
; 150661; -3.5
; 150686; -0.20000000298023224
; 150711; -0.20000000298023224
; 150736; -0.20000000298023224
; 150761; 0.40000000596046448
; 150786; 0.40000000596046448
; 150811; 0.40000000596046448
; 150836; 0.40000000596046448
; 150861; 2.2999999523162842
; 150886; 2.2999999523162842
; 150911; 2.2999999523162842
; 150936; 2.2999999523162842
; 150962; 1.8999999761581421
; 150986; 1.8999999761581421
; 151011; 1.8999999761581421
; 151036; 1.8999999761581421
; 151061; -1.2999999523162842
; 151086; -1.2999999523162842
; 151111; -1.2999999523162842
; 151136; -1.2999999523162842
; 151161; -4.4000000953674316
; 151186; -4.4000000953674316
; 151211; -4.4000000953674316
; 151236; -4.4000000953674316
; 151261; -5.5999999046325684
; 151286; -5.5999999046325684
; 151311; -5.5999999046325684
; 151336; -5.5999999046325684
; 151361; -6.8000001907348633
; 151386; -6.8000001907348633
; 151411; -6.8000001907348633
; 151436; -6.8000001907348633
; 151461; -6.6999998092651367
; 151486; -6.6999998092651367
; 151511; -6.6999998092651367
; 151536; -2.0999999046325684
; 151561; -2.0999999046325684
; 151586; -2.0999999046325684
; 151611; -2.0999999046325684
; 151636; 1
; 151661; 1
; 151686; 1
; 151711; 1
; 151736; 2.7000000476837158
; 151761; 2.7000000476837158
; 151786; 2.7000000476837158
; 151811; 2.7000000476837158
; 151836; 2
; 151861; 2
; 151886; 2
; 151911; 2
; 151936; 0.699999988079071
; 151961; 0.699999988079071
; 151986; 0.699999988079071
; 152011; 0.699999988079071
; 152036; -4.3000001907348633
; 152061; -4.3000001907348633
; 152086; -4.3000001907348633
; 152111; -4.3000001907348633
; 152136; -6.5
; 152161; -6.5
; 152186; -6.5
; 152211; -6.5
; 152236; -5.5999999046325684
; 152261; -5.5999999046325684
; 152286; -5.5999999046325684
; 152311; -5.5999999046325684
; 152336; -4.6999998092651367
; 152361; -4.6999998092651367
; 152386; -4.6999998092651367
; 152411; -4.6999998092651367
; 152436; -4.6999998092651367
; 152461; -4.6999998092651367
; 152486; -4.6999998092651367
; 152511; -1.3999999761581421
; 152536; -1.3999999761581421
; 152561; -1.3999999761581421
; 152586; -1.3999999761581421
; 152611; 1.8999999761581421
; 152636; 1.8999999761581421
; 152661; 1.8999999761581421
; 152686; 1.8999999761581421
; 152711; 0.89999997615814209
; 152736; 0.89999997615814209
; 152761; 0.89999997615814209
; 152786; 0.89999997615814209
; 152811; 1.1000000238418579
; 152836; 1.1000000238418579
; 152861; 1.1000000238418579
; 152886; 1.1000000238418579
; 152911; -0.30000001192092896
; 152936; -0.30000001192092896
; 152961; -0.30000001192092896
; 152986; -0.30000001192092896
; 153011; -3.2999999523162842
; 153036; -3.2999999523162842
; 153061; -3.2999999523162842
; 153086; -3.2999999523162842
; 153111; -6.3000001907348633
; 153136; -6.3000001907348633
; 153161; -6.3000001907348633
; 153186; -5
; 153211; -5
; 153236; -5
; 153261; -5
; 153286; 3.2000000476837158
; 153311; 3.2000000476837158
; 153336; 3.2000000476837158
; 153361; 3.2000000476837158
; 153386; -4.6999998092651367
; 153411; -4.6999998092651367
; 153436; -4.6999998092651367
; 153461; -4.6999998092651367
; 153486; 0.5
; 153511; 0.5
; 153536; 0.5
; 153561; 0.5
; 153586; 2.9000000953674316
; 153611; 2.9000000953674316
; 153636; 2.9000000953674316
; 153661; 2.9000000953674316
; 153686; -0.800000011920929
; 153711; -0.800000011920929
; 153736; -0.800000011920929
; 153761; -0.800000011920929
; 153786; -1
; 153811; -1
; 153836; -1
; 153861; -1
; 153886; -1.8999999761581421
; 153911; -1.8999999761581421
; 153936; -1.8999999761581421
; 153961; -5.9000000953674316
; 153986; -5.9000000953674316
; 154011; -5.9000000953674316
; 154036; -5.9000000953674316
; 154061; -8.3000001907348633
; 154086; -8.3000001907348633
; 154111; -8.3000001907348633
; 154136; -8.3000001907348633
; 154161; -5.0999999046325684
; 154186; -5.0999999046325684
; 154211; -5.0999999046325684
; 154236; -5.0999999046325684
; 154261; -2.9000000953674316
; 154286; -2.9000000953674316
; 154311; -2.9000000953674316
; 154336; -2.9000000953674316
; 154361; -1.7999999523162842
; 154386; -1.7999999523162842
; 154411; -1.7999999523162842
; 154436; -1.7999999523162842
; 154461; 1.2999999523162842
; 154486; 1.2999999523162842
; 154511; 1.2999999523162842
; 154536; 1.2999999523162842
; 154561; 3.2000000476837158
; 154586; 3.2000000476837158
; 154611; 3.2000000476837158
; 154636; 3.2000000476837158
; 154661; -0.20000000298023224
; 154686; -0.20000000298023224
; 154711; -0.20000000298023224
; 154736; -0.20000000298023224
; 154761; -1.3999999761581421
; 154786; -1.3999999761581421
; 154811; -1.3999999761581421
; 154836; -2.7999999523162842
; 154861; -2.7999999523162842
; 154886; -2.7999999523162842
; 154911; -2.7999999523162842
; 154936; -5.0999999046325684
; 154961; -5.0999999046325684
; 154986; -5.0999999046325684
; 155011; -5.0999999046325684
; 155036; -7.5
; 155061; -7.5
; 155086; -7.5
; 155111; -7.5
; 155136; -4.5
; 155161; -4.5
; 155186; -4.5
; 155211; -4.5
; 155236; -1.8999999761581421
; 155261; -1.8999999761581421
; 155286; -1.8999999761581421
; 155311; -1.8999999761581421
; 155336; -1.6000000238418579
; 155361; -1.6000000238418579
; 155386; -1.6000000238418579
; 155411; -1.6000000238418579
; 155436; 2.4000000953674316
; 155461; 2.4000000953674316
; 155486; 2.4000000953674316
; 155511; 2.4000000953674316
; 155536; 3.0999999046325684
; 155561; 3.0999999046325684
; 155586; 3.0999999046325684
; 155611; 0.10000000149011612
; 155636; 0.10000000149011612
; 155661; 0.10000000149011612
; 155686; 0.10000000149011612
; 155711; -2.7000000476837158
; 155736; -2.7000000476837158
; 155761; -2.7000000476837158
; 155786; -2.7000000476837158
; 155811; -4.8000001907348633
; 155836; -4.8000001907348633
; 155861; -4.8000001907348633
; 155886; -4.8000001907348633
; 155911; -7.3000001907348633
; 155936; -7.3000001907348633
; 155961; -7.3000001907348633
; 155986; -7.3000001907348633
; 156011; -8.1000003814697266
; 156036; -8.1000003814697266
; 156061; -8.1000003814697266
; 156086; -8.1000003814697266
; 156111; -3.2000000476837158
; 156136; -3.2000000476837158
; 156161; -3.2000000476837158
; 156186; -3.2000000476837158
; 156211; 0.30000001192092896
; 156236; 0.30000001192092896
; 156261; 0.30000001192092896
; 156286; 0.30000001192092896
; 156311; 0
; 156336; 0
; 156361; 0
; 156386; 2.2000000476837158
; 156411; 2.2000000476837158
; 156436; 2.2000000476837158
; 156461; 2.2000000476837158
; 156486; 2
; 156511; 2
; 156536; 2
; 156561; 2
; 156586; -3.2999999523162842
; 156611; -3.2999999523162842
; 156636; -3.2999999523162842
; 156661; -3.2999999523162842
; 156686; -6.5999999046325684
; 156711; -6.5999999046325684
; 156736; -6.5999999046325684
; 156761; -6.5999999046325684
; 156786; -2.5999999046325684
; 156811; -2.5999999046325684
; 156836; -2.5999999046325684
; 156861; -2.5999999046325684
; 156886; -5.3000001907348633
; 156911; -5.3000001907348633
; 156936; -5.3000001907348633
; 156961; -5.3000001907348633
; 156986; -5.4000000953674316
; 157011; -5.4000000953674316
; 157036; -5.4000000953674316
; 157061; -5.4000000953674316
; 157086; -2.5999999046325684
; 157111; -2.5999999046325684
; 157136; -2.5999999046325684
; 157161; -2.5999999046325684
; 157186; 0.89999997615814209
